AppName,word,count,total_tokens,tf,df_platforms,idf,tfidf
eBay online shopping & selling,customize,34,710040,4.788462621824123e-05,4,1.0,4.788462621824123e-05
eBay online shopping & selling,customized,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,custumer,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,cut,259,710040,0.00036476818207424936,4,1.0,0.00036476818207424936
eBay online shopping & selling,cute,16,710040,2.2533941749760578e-05,4,1.0,2.2533941749760578e-05
eBay online shopping & selling,cutest,1,710040,1.4083713593600361e-06,3,1.2231435513142097,1.7226403460568557e-06
eBay online shopping & selling,cutting,18,710040,2.535068446848065e-05,4,1.0,2.535068446848065e-05
eBay online shopping & selling,cuz,123,710040,0.00017322967720128445,4,1.0,0.00017322967720128445
eBay online shopping & selling,cyber,18,710040,2.535068446848065e-05,3,1.2231435513142097,3.10075262290234e-05
eBay online shopping & selling,cycle,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,dad,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,daily,358,710040,0.0005041969466508929,4,1.0,0.0005041969466508929
eBay online shopping & selling,dam,18,710040,2.535068446848065e-05,4,1.0,2.535068446848065e-05
eBay online shopping & selling,damage,76,710040,0.00010703622331136274,4,1.0,0.00010703622331136274
eBay online shopping & selling,damaged,235,710040,0.00033096726944960845,4,1.0,0.00033096726944960845
eBay online shopping & selling,damn,167,710040,0.000235198017013126,4,1.0,0.000235198017013126
eBay online shopping & selling,damned,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,dan,1,710040,1.4083713593600361e-06,4,1.0,1.4083713593600361e-06
eBay online shopping & selling,dang,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,danger,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,dangerou,40,710040,5.633485437440144e-05,4,1.0,5.633485437440144e-05
eBay online shopping & selling,dare,21,710040,2.9575798546560756e-05,4,1.0,2.9575798546560756e-05
eBay online shopping & selling,dark,310,710040,0.00043659512140161117,4,1.0,0.00043659512140161117
eBay online shopping & selling,darn,19,710040,2.6759055827840685e-05,4,1.0,2.6759055827840685e-05
eBay online shopping & selling,dash,2,710040,2.8167427187200723e-06,4,1.0,2.8167427187200723e-06
eBay online shopping & selling,dashboard,32,710040,4.5067883499521156e-05,4,1.0,4.5067883499521156e-05
eBay online shopping & selling,dat,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,data,313,710040,0.00044082023547969127,4,1.0,0.00044082023547969127
eBay online shopping & selling,database,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,date,904,710040,0.0012731677088614725,4,1.0,0.0012731677088614725
eBay online shopping & selling,dated,39,710040,5.4926483015041405e-05,4,1.0,5.4926483015041405e-05
eBay online shopping & selling,daughter,46,710040,6.478508253056166e-05,4,1.0,6.478508253056166e-05
eBay online shopping & selling,daughter',3,710040,4.225114078080108e-06,4,1.0,4.225114078080108e-06
eBay online shopping & selling,david,16,710040,2.2533941749760578e-05,3,1.2231435513142097,2.756224553690969e-05
eBay online shopping & selling,day',11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,deactivate,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,deactivated,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,dead,76,710040,0.00010703622331136274,4,1.0,0.00010703622331136274
eBay online shopping & selling,deadline,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,dealer,86,710040,0.0001211199369049631,4,1.0,0.0001211199369049631
eBay online shopping & selling,dealing,264,710040,0.00037181003887104953,4,1.0,0.00037181003887104953
eBay online shopping & selling,dealt,169,710040,0.00023801475973184608,4,1.0,0.00023801475973184608
eBay online shopping & selling,dear,40,710040,5.633485437440144e-05,4,1.0,5.633485437440144e-05
eBay online shopping & selling,death,44,710040,6.196833981184159e-05,4,1.0,6.196833981184159e-05
eBay online shopping & selling,debit,156,710040,0.00021970593206016562,4,1.0,0.00021970593206016562
eBay online shopping & selling,debited,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,debt,31,710040,4.365951214016112e-05,4,1.0,4.365951214016112e-05
eBay online shopping & selling,dec,31,710040,4.365951214016112e-05,4,1.0,4.365951214016112e-05
eBay online shopping & selling,decade,206,710040,0.0002901245000281674,4,1.0,0.0002901245000281674
eBay online shopping & selling,deceitful,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,deceive,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,deceiving,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,december,61,710040,8.59106529209622e-05,4,1.0,8.59106529209622e-05
eBay online shopping & selling,decent,436,710040,0.0006140499126809757,4,1.0,0.0006140499126809757
eBay online shopping & selling,decently,18,710040,2.535068446848065e-05,4,1.0,2.535068446848065e-05
eBay online shopping & selling,deception,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,deceptive,49,710040,6.901019660864177e-05,4,1.0,6.901019660864177e-05
eBay online shopping & selling,decide,189,710040,0.0002661821869190468,4,1.0,0.0002661821869190468
eBay online shopping & selling,decided,315,710040,0.00044363697819841134,4,1.0,0.00044363697819841134
eBay online shopping & selling,deciding,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,decision,172,710040,0.0002422398738099262,4,1.0,0.0002422398738099262
eBay online shopping & selling,declared,4,710040,5.6334854374401445e-06,4,1.0,5.6334854374401445e-06
eBay online shopping & selling,decline,35,710040,4.929299757760126e-05,4,1.0,4.929299757760126e-05
eBay online shopping & selling,declined,49,710040,6.901019660864177e-05,4,1.0,6.901019660864177e-05
eBay online shopping & selling,declining,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,decor,4,710040,5.6334854374401445e-06,4,1.0,5.6334854374401445e-06
eBay online shopping & selling,decoration,5,710040,7.04185679680018e-06,4,1.0,7.04185679680018e-06
eBay online shopping & selling,decrease,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,decreased,5,710040,7.04185679680018e-06,4,1.0,7.04185679680018e-06
eBay online shopping & selling,decreasing,3,710040,4.225114078080108e-06,4,1.0,4.225114078080108e-06
eBay online shopping & selling,dedicated,28,710040,3.943439806208101e-05,4,1.0,3.943439806208101e-05
eBay online shopping & selling,deduct,20,710040,2.816742718720072e-05,4,1.0,2.816742718720072e-05
eBay online shopping & selling,deducted,28,710040,3.943439806208101e-05,4,1.0,3.943439806208101e-05
eBay online shopping & selling,deducting,4,710040,5.6334854374401445e-06,4,1.0,5.6334854374401445e-06
eBay online shopping & selling,deduction,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,deep,29,710040,4.084276942144104e-05,4,1.0,4.084276942144104e-05
eBay online shopping & selling,deeply,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,def,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,default,408,710040,0.0005746155146188947,4,1.0,0.0005746155146188947
eBay online shopping & selling,defaulted,12,710040,1.6900456312320433e-05,3,1.2231435513142097,2.0671684152682266e-05
eBay online shopping & selling,defaulting,20,710040,2.816742718720072e-05,2,1.5108256237659907,4.2556070749985654e-05
eBay online shopping & selling,defeat,31,710040,4.365951214016112e-05,4,1.0,4.365951214016112e-05
eBay online shopping & selling,defect,24,710040,3.3800912624640865e-05,4,1.0,3.3800912624640865e-05
eBay online shopping & selling,defective,115,710040,0.00016196270632640414,4,1.0,0.00016196270632640414
eBay online shopping & selling,definately,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,definetly,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,definite,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,definitely,813,710040,0.0011450059151597092,4,1.0,0.0011450059151597092
eBay online shopping & selling,degraded,4,710040,5.6334854374401445e-06,4,1.0,5.6334854374401445e-06
eBay online shopping & selling,degree,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,del,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,delay,146,710040,0.00020562221846656526,4,1.0,0.00020562221846656526
eBay online shopping & selling,delayed,82,710040,0.00011548645146752295,4,1.0,0.00011548645146752295
eBay online shopping & selling,delaying,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,delete,798,710040,0.0011238803447693089,4,1.0,0.0011238803447693089
eBay online shopping & selling,deleted,425,710040,0.0005985578277280154,4,1.0,0.0005985578277280154
eBay online shopping & selling,deleting,273,710040,0.00038448538110528985,4,1.0,0.00038448538110528985
eBay online shopping & selling,deletion,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,delevery,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,deliberately,25,710040,3.52092839840009e-05,4,1.0,3.52092839840009e-05
eBay online shopping & selling,delievery,5,710040,7.04185679680018e-06,4,1.0,7.04185679680018e-06
eBay online shopping & selling,delighted,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,delightful,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,deliver,366,710040,0.0005154639175257732,4,1.0,0.0005154639175257732
eBay online shopping & selling,deliverd,19,710040,2.6759055827840685e-05,4,1.0,2.6759055827840685e-05
eBay online shopping & selling,deliverer,1,710040,1.4083713593600361e-06,4,1.0,1.4083713593600361e-06
eBay online shopping & selling,delivery',15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,delt,20,710040,2.816742718720072e-05,3,1.2231435513142097,3.445280692113711e-05
eBay online shopping & selling,demand,67,710040,9.436088107712242e-05,4,1.0,9.436088107712242e-05
eBay online shopping & selling,demanded,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,demanding,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,denied,72,710040,0.0001014027378739226,4,1.0,0.0001014027378739226
eBay online shopping & selling,denim,3,710040,4.225114078080108e-06,3,1.2231435513142097,5.167921038170567e-06
eBay online shopping & selling,deny,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,denying,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,department,89,710040,0.0001253450509830432,4,1.0,0.0001253450509830432
eBay online shopping & selling,depend,69,710040,9.717762379584249e-05,4,1.0,9.717762379584249e-05
eBay online shopping & selling,dependable,108,710040,0.0001521041068108839,4,1.0,0.0001521041068108839
eBay online shopping & selling,depending,86,710040,0.0001211199369049631,4,1.0,0.0001211199369049631
eBay online shopping & selling,depop,29,710040,4.084276942144104e-05,1,1.916290731874155,7.826662050638062e-05
eBay online shopping & selling,deposit,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,deposited,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,depot,5,710040,7.04185679680018e-06,4,1.0,7.04185679680018e-06
eBay online shopping & selling,dept,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,depth,20,710040,2.816742718720072e-05,4,1.0,2.816742718720072e-05
eBay online shopping & selling,describe,83,710040,0.00011689482282688299,4,1.0,0.00011689482282688299
eBay online shopping & selling,described,365,710040,0.0005140555461664131,4,1.0,0.0005140555461664131
eBay online shopping & selling,description,1253,710040,0.001764689313278125,4,1.0,0.001764689313278125
eBay online shopping & selling,descriptive,16,710040,2.2533941749760578e-05,4,1.0,2.2533941749760578e-05
eBay online shopping & selling,deserve,107,710040,0.00015069573545152385,4,1.0,0.00015069573545152385
eBay online shopping & selling,deserved,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,design,303,710040,0.0004267365218860909,4,1.0,0.0004267365218860909
eBay online shopping & selling,designed,248,710040,0.00034927609712128897,4,1.0,0.00034927609712128897
eBay online shopping & selling,designer,45,710040,6.337671117120162e-05,4,1.0,6.337671117120162e-05
eBay online shopping & selling,desirable,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,desire,70,710040,9.858599515520253e-05,4,1.0,9.858599515520253e-05
eBay online shopping & selling,desired,69,710040,9.717762379584249e-05,4,1.0,9.717762379584249e-05
eBay online shopping & selling,desk,88,710040,0.00012393667962368318,4,1.0,0.00012393667962368318
eBay online shopping & selling,desktop,1595,710040,0.0022463523181792573,4,1.0,0.0022463523181792573
eBay online shopping & selling,despatch,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,despatched,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,desperate,25,710040,3.52092839840009e-05,4,1.0,3.52092839840009e-05
eBay online shopping & selling,desperately,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,despise,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,despite,275,710040,0.0003873021238240099,4,1.0,0.0003873021238240099
eBay online shopping & selling,destination,22,710040,3.0984169905920794e-05,4,1.0,3.0984169905920794e-05
eBay online shopping & selling,destroy,19,710040,2.6759055827840685e-05,4,1.0,2.6759055827840685e-05
eBay online shopping & selling,destroyed,28,710040,3.943439806208101e-05,4,1.0,3.943439806208101e-05
eBay online shopping & selling,destroying,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,detail,1063,710040,0.0014970987549997182,4,1.0,0.0014970987549997182
eBay online shopping & selling,detailed,161,710040,0.0002267477888569658,4,1.0,0.0002267477888569658
eBay online shopping & selling,detect,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,detected,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,determine,27,710040,3.802602670272097e-05,4,1.0,3.802602670272097e-05
eBay online shopping & selling,determined,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,dev,77,710040,0.00010844459467072277,4,1.0,0.00010844459467072277
eBay online shopping & selling,develop,30,710040,4.225114078080108e-05,4,1.0,4.225114078080108e-05
eBay online shopping & selling,developed,36,710040,5.07013689369613e-05,4,1.0,5.07013689369613e-05
eBay online shopping & selling,developer,306,710040,0.000430961635964171,4,1.0,0.000430961635964171
eBay online shopping & selling,developing,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,development,54,710040,7.605205340544194e-05,4,1.0,7.605205340544194e-05
eBay online shopping & selling,device,585,710040,0.0008238972452256211,4,1.0,0.0008238972452256211
eBay online shopping & selling,dhl,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,dial,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,diamond,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,dick,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,didn,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,die,44,710040,6.196833981184159e-05,4,1.0,6.196833981184159e-05
eBay online shopping & selling,died,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,diff,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,differ,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,difference,157,710040,0.00022111430341952565,4,1.0,0.00022111430341952565
eBay online shopping & selling,different,1531,710040,0.002156216551180215,4,1.0,0.002156216551180215
eBay online shopping & selling,differently,21,710040,2.9575798546560756e-05,4,1.0,2.9575798546560756e-05
eBay online shopping & selling,difficult,834,710040,0.0011745817137062701,4,1.0,0.0011745817137062701
eBay online shopping & selling,difficultie,58,710040,8.168553884288209e-05,4,1.0,8.168553884288209e-05
eBay online shopping & selling,difficulty,57,710040,8.027716748352205e-05,4,1.0,8.027716748352205e-05
eBay online shopping & selling,diffrent,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,dig,41,710040,5.7743225733761476e-05,4,1.0,5.7743225733761476e-05
eBay online shopping & selling,digging,16,710040,2.2533941749760578e-05,4,1.0,2.2533941749760578e-05
eBay online shopping & selling,digit,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,digital,53,710040,7.464368204608191e-05,4,1.0,7.464368204608191e-05
eBay online shopping & selling,diligence,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,dilivery,2,710040,2.8167427187200723e-06,4,1.0,2.8167427187200723e-06
eBay online shopping & selling,dime,20,710040,2.816742718720072e-05,3,1.2231435513142097,3.445280692113711e-05
eBay online shopping & selling,dimension,21,710040,2.9575798546560756e-05,4,1.0,2.9575798546560756e-05
eBay online shopping & selling,dint,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,dire,8,710040,1.1266970874880289e-05,3,1.2231435513142097,1.3781122768454845e-05
eBay online shopping & selling,direct,202,710040,0.0002844910145907273,4,1.0,0.0002844910145907273
eBay online shopping & selling,directed,27,710040,3.802602670272097e-05,4,1.0,3.802602670272097e-05
eBay online shopping & selling,directing,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,direction,45,710040,6.337671117120162e-05,4,1.0,6.337671117120162e-05
eBay online shopping & selling,directly,248,710040,0.00034927609712128897,4,1.0,0.00034927609712128897
eBay online shopping & selling,dirt,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,dirty,32,710040,4.5067883499521156e-05,4,1.0,4.5067883499521156e-05
eBay online shopping & selling,dis,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,disability,19,710040,2.6759055827840685e-05,4,1.0,2.6759055827840685e-05
eBay online shopping & selling,disable,98,710040,0.00013802039321728353,4,1.0,0.00013802039321728353
eBay online shopping & selling,disabled,126,710040,0.00017745479127936455,4,1.0,0.00017745479127936455
eBay online shopping & selling,disabling,14,710040,1.9717199031040504e-05,3,1.2231435513142097,2.4116964844795975e-05
eBay online shopping & selling,disadvantage,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,disapointed,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,disappear,145,710040,0.00020421384710720523,4,1.0,0.00020421384710720523
eBay online shopping & selling,disappeared,146,710040,0.00020562221846656526,4,1.0,0.00020562221846656526
eBay online shopping & selling,disappearing,25,710040,3.52092839840009e-05,4,1.0,3.52092839840009e-05
eBay online shopping & selling,disappoint,47,710040,6.61934538899217e-05,4,1.0,6.61934538899217e-05
eBay online shopping & selling,disappointed,642,710040,0.0009041744127091431,4,1.0,0.0009041744127091431
eBay online shopping & selling,disappointing,169,710040,0.00023801475973184608,4,1.0,0.00023801475973184608
eBay online shopping & selling,disappointment,49,710040,6.901019660864177e-05,4,1.0,6.901019660864177e-05
eBay online shopping & selling,disaster,40,710040,5.633485437440144e-05,4,1.0,5.633485437440144e-05
eBay online shopping & selling,disc,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,disconnect,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,disconnected,9,710040,1.2675342234240325e-05,4,1.0,1.2675342234240325e-05
eBay online shopping & selling,discontinued,41,710040,5.7743225733761476e-05,4,1.0,5.7743225733761476e-05
eBay online shopping & selling,discount,388,710040,0.000546448087431694,4,1.0,0.000546448087431694
eBay online shopping & selling,discounted,60,710040,8.450228156160216e-05,4,1.0,8.450228156160216e-05
eBay online shopping & selling,discourage,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,discouraged,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,discouraging,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,discover,26,710040,3.6617655343360936e-05,4,1.0,3.6617655343360936e-05
eBay online shopping & selling,discovered,49,710040,6.901019660864177e-05,4,1.0,6.901019660864177e-05
eBay online shopping & selling,discovering,13,710040,1.8308827671680468e-05,4,1.0,1.8308827671680468e-05
eBay online shopping & selling,discrepancie,20,710040,2.816742718720072e-05,4,1.0,2.816742718720072e-05
eBay online shopping & selling,discrepancy,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,discrimination,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,discription,34,710040,4.788462621824123e-05,4,1.0,4.788462621824123e-05
eBay online shopping & selling,discuss,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,disgrace,21,710040,2.9575798546560756e-05,4,1.0,2.9575798546560756e-05
eBay online shopping & selling,disgraceful,24,710040,3.3800912624640865e-05,4,1.0,3.3800912624640865e-05
eBay online shopping & selling,disgusted,27,710040,3.802602670272097e-05,4,1.0,3.802602670272097e-05
eBay online shopping & selling,disgusting,109,710040,0.00015351247817024392,4,1.0,0.00015351247817024392
eBay online shopping & selling,dishonest,96,710040,0.00013520365049856346,4,1.0,0.00013520365049856346
eBay online shopping & selling,dismiss,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,disorganized,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,dispatch,36,710040,5.07013689369613e-05,4,1.0,5.07013689369613e-05
eBay online shopping & selling,dispatched,64,710040,9.013576699904231e-05,4,1.0,9.013576699904231e-05
eBay online shopping & selling,display,242,710040,0.00034082586896512875,4,1.0,0.00034082586896512875
eBay online shopping & selling,displayed,118,710040,0.00016618782040448424,4,1.0,0.00016618782040448424
eBay online shopping & selling,displaying,31,710040,4.365951214016112e-05,4,1.0,4.365951214016112e-05
eBay online shopping & selling,displeased,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,dispute,343,710040,0.0004830713762604924,4,1.0,0.0004830713762604924
eBay online shopping & selling,disputed,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,disregard,14,710040,1.9717199031040504e-05,4,1.0,1.9717199031040504e-05
eBay online shopping & selling,disrespect,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,disrespectful,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,disruptive,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,dissapoint,2,710040,2.8167427187200723e-06,4,1.0,2.8167427187200723e-06
eBay online shopping & selling,dissapointed,41,710040,5.7743225733761476e-05,4,1.0,5.7743225733761476e-05
eBay online shopping & selling,dissapointing,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,dissappointed,3,710040,4.225114078080108e-06,4,1.0,4.225114078080108e-06
eBay online shopping & selling,dissatisfied,46,710040,6.478508253056166e-05,4,1.0,6.478508253056166e-05
eBay online shopping & selling,distance,61,710040,8.59106529209622e-05,4,1.0,8.59106529209622e-05
eBay online shopping & selling,distracting,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,distraction,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,distribution,6,710040,8.450228156160216e-06,4,1.0,8.450228156160216e-06
eBay online shopping & selling,distributor,12,710040,1.6900456312320433e-05,4,1.0,1.6900456312320433e-05
eBay online shopping & selling,disturb,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,disturbing,8,710040,1.1266970874880289e-05,4,1.0,1.1266970874880289e-05
eBay online shopping & selling,ditch,11,710040,1.5492084952960397e-05,3,1.2231435513142097,1.8949043806625412e-05
eBay online shopping & selling,diverse,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,diversity,20,710040,2.816742718720072e-05,4,1.0,2.816742718720072e-05
eBay online shopping & selling,diy,17,710040,2.3942313109120614e-05,4,1.0,2.3942313109120614e-05
eBay online shopping & selling,dnt,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,document,23,710040,3.239254126528083e-05,4,1.0,3.239254126528083e-05
eBay online shopping & selling,dodgy,103,710040,0.0001450622500140837,4,1.0,0.0001450622500140837
eBay online shopping & selling,doesn,7,710040,9.858599515520252e-06,4,1.0,9.858599515520252e-06
eBay online shopping & selling,dog,52,710040,7.323531068672187e-05,4,1.0,7.323531068672187e-05
eBay online shopping & selling,doll,58,710040,8.168553884288209e-05,4,1.0,8.168553884288209e-05
eBay online shopping & selling,dollar,668,710040,0.000940792068052504,4,1.0,0.000940792068052504
eBay online shopping & selling,domestic,26,710040,3.6617655343360936e-05,4,1.0,3.6617655343360936e-05
eBay online shopping & selling,don,24,710040,3.3800912624640865e-05,4,1.0,3.3800912624640865e-05
eBay online shopping & selling,donate,16,710040,2.2533941749760578e-05,3,1.2231435513142097,2.756224553690969e-05
eBay online shopping & selling,donation,11,710040,1.5492084952960397e-05,4,1.0,1.5492084952960397e-05
eBay online shopping & selling,done,1549,710040,0.002181567235648696,4,1.0,0.002181567235648696
eBay online shopping & selling,door,260,710040,0.0003661765534336094,4,1.0,0.0003661765534336094
eBay online shopping & selling,doorbell,1,710040,1.4083713593600361e-06,4,1.0,1.4083713593600361e-06
eBay online shopping & selling,doorstep,21,710040,2.9575798546560756e-05,4,1.0,2.9575798546560756e-05
eBay online shopping & selling,dope,16,710040,2.2533941749760578e-05,3,1.2231435513142097,2.756224553690969e-05
eBay online shopping & selling,dose,26,710040,3.6617655343360936e-05,4,1.0,3.6617655343360936e-05
eBay online shopping & selling,dosent,15,710040,2.112557039040054e-05,4,1.0,2.112557039040054e-05
eBay online shopping & selling,dot,32,710040,4.5067883499521156e-05,4,1.0,4.5067883499521156e-05
eBay online shopping & selling,double,183,710040,0.0002577319587628866,4,1.0,0.0002577319587628866
eBay online shopping & selling,doubled,10,710040,1.408371359360036e-05,4,1.0,1.408371359360036e-05
eBay online shopping & selling,doubt,100,710040,0.0001408371359360036,4,1.0,0.0001408371359360036
eBay online shopping & selling,down,1585,710040,0.002232268604585657,4,1.0,0.002232268604585657
eBay online shopping & selling,downfall,26,710040,3.6617655343360936e-05,4,1.0,3.6617655343360936e-05
eBay online shopping & selling,downgrade,33,710040,4.647625485888119e-05,4,1.0,4.647625485888119e-05
eBay online shopping & selling,downgraded,5,710040,7.04185679680018e-06,4,1.0,7.04185679680018e-06
eBay online shopping & selling,downhill,103,710040,0.0001450622500140837,4,1.0,0.0001450622500140837
eBay online shopping & selling,download,606,710040,0.0008534730437721818,4,1.0,0.0008534730437721818
